ap_id,latitude,longitude,timestamp
4044239818248,28.214585,83.956257,2019-07-01 00:10:29.000000
4044239818248,28.214585,83.956257,2019-07-01 00:10:25.000000
4044239818248,28.214585,83.956257,2019-07-01 00:10:22.000000
4044239818248,28.214585,83.956257,2019-07-01 00:09:59.000000
4044239818248,28.214585,83.956257,2019-07-01 00:09:55.000000
4044239818248,28.212733,83.961646,2019-07-01 00:09:33.000000
4044239818248,28.212733,83.961646,2019-07-01 00:09:29.000000
4044239818248,28.212733,83.961646,2019-07-01 00:09:25.000000
4044239818248,28.238052000000003,83.98448499999998,2019-07-01 00:08:07.000000
4044239818248,28.238052000000003,83.98448499999998,2019-07-01 00:08:05.000000
4044239818248,28.237854,83.984712,2019-07-01 00:07:49.000000
4044239818248,28.237854,83.984712,2019-07-01 00:07:44.000000
4044239818248,28.237854,83.984712,2019-07-01 00:07:31.000000
4044239818248,28.237854,83.984712,2019-07-01 00:07:23.000000
4044239818248,28.237854,83.984712,2019-07-01 00:06:59.000000
4044239818248,28.237854,83.984712,2019-07-01 00:06:44.000000
4044239818248,28.231804,83.990951,2019-07-01 00:06:38.000000
4044239818248,28.231804,83.990951,2019-07-01 00:06:01.000000
4044239818248,28.200453000000003,83.944298,2019-07-01 00:04:24.000000
4044239818248,28.200453000000003,83.944298,2019-07-01 00:04:19.000000
4044239818248,28.200453000000003,83.944298,2019-07-01 00:04:16.000000
4044239818248,28.200453000000003,83.944298,2019-07-01 00:04:12.000000
4044239818248,28.200407199999997,83.9437193,2019-01-07 00:04:27.250000
4044239818248,28.200436,83.9438777,2019-01-07 00:04:27.093750
4044239818248,28.200448699999995,83.94395920000001,2019-01-07 00:04:26.937500
4044239818248,28.2004663,83.94403670000001,2019-01-07 00:04:26.781250
4044239818248,28.2004683,83.9441037,2019-01-07 00:04:26.625000
4044239818248,28.200336,83.9433453,2019-01-07 00:04:27.875000
4044239818248,28.200368400000002,83.9435103,2019-01-07 00:04:27.562500
4044239818248,28.2003436,83.94330649999999,2019-01-07 00:04:28.500000
4044239818248,28.200362100000003,83.9432892,2019-01-07 00:04:29.125000
4044239818248,28.2004065,83.9432858,2019-01-07 00:04:29.750000
4044239818248,28.200449199999998,83.9433256,2019-01-07 00:04:30.375000
4044239818248,28.2005303,83.9435108,2019-01-07 00:04:31.000000
4044239818248,28.200622999999997,83.9438186,2019-01-07 00:04:31.624999
4044239818248,28.2006044,83.9437614,2019-01-07 00:04:31.416666
4044239818248,28.2005686,83.94362530000001,2019-01-07 00:04:31.208333
4044239818248,28.2006663,83.9438343,2019-01-07 00:04:32.250000
4044239818248,28.200622999999997,83.9438186,2019-01-07 00:04:31.625000
